Parent ASIN#Suchanfrage#Ergebnis Suchanfrage#Volumen Suchanfrage#Eindrücke Gesamtanzahl#Eindrücke ASIN Anzahl#Eindrücke ASIN Anteil#Klicks Gesamtanzahl# Klicks Rate# Klick ASIN Anzahl# Klicks ASIN Anteil# Klicks Preis (Median)#ASIN Preis (Median)#Versand gleicher Tag# Versand 1 Tag# Versand 2 TageEinkaufswagen Gesamtanzahl# Einkaufswagen hinzufügen%# ASIN Anzahl# ASIN Anzeil# Preis Median# ASIN Preis (Median)#Versand gleicher Tag# Versand 1 Tag# Versand 2 TageKäufe Gesamtanzahl# Kauftarif%# ASIN Anzahl# ASIN Anzeil# Preis Median# ASIN Preis (Median)#Versand gleicher Tag# Versand 1 Tag# Versand 2 Tage
B08LHFW932#roller kinder 10 jahre#1#24.011#509.264#8.267#1,62%#9.293#38,7%#89#0,96%#66,99 €#-#13#979#1.467#1.250#5,21%#2#0,16%#59,99 €#-#4#159#217#198#0,82%#0#0%#59,90 €#-#0#33#48#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=roller%20kinder%2010%20jahre&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B07S24HM1R#B000YD02MO#B00U2E9MXK#B08YNYSTQX#B07SGQC9LW#B0B77WRKY5#B077SJXFTV#B07G1975ZJ#B0B1869MDV#B07G1BPZ9Z
B08LHFW932#stunt scooter mit leuchträdern#29#85#1.661#44#2,65%#34#40%#3#8,82%#73,99 €#-#0#6#2#3#3,53%#0#0%#42,29 €#-#0#0#1#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stunt%20scooter%20mit%20leuchtr%C3%A4dern&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B08LHCT4TL#B088C16XTH#B08LHFW932#B00CS3JMWE#B09CDR9B89#B07WLNCYV8#B08KQBYDV6#B09MQQ5FXR#B08LHDRFPR#B0BGJCP57R
B08LHFW932#stuntroller junge#30#398#8.165#81#0,99%#148#37,19%#2#1,35%#66,54 €#-#0#11#20#15#3,77%#0#0%#69,99 €#-#0#1#1#1#0,25%#0#0%#89,90 €#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stuntroller%20junge&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B08LHBWFJ4#B0751FNR26#B097Q36RGV#B07K8YWWQK#B08K471XSY#B08LHFHYPR#B08C2X89H6#B07GX4ZB7Q#B0875STS4V#B01KIDNTU6
B08LHFW932#stuntroller für 12 jährigen jungen freestyle roller regenbogen#31#234#5.074#117#2,31%#111#47,44%#1#0,9%#64,99 €#-#0#5#16#23#9,83%#0#0%#65,44 €#-#0#4#4#5#2,14%#0#0%#54,99 €#-#0#1#1#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stuntroller%20f%C3%BCr%2012%20j%C3%A4hrigen%20jungen%20freestyle%20roller%20regenbogen&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B08C2X89H6#B01II44D8O#B08K471XSY#B093HCVYSN#B07Z51LW2Y#B098RCF5S6#B07K8YWWQK#B07ZP7J7HF#B07PNKJB4L#B07SS5223T
B08LHFW932#scooter kinder 10 jahre#32#171#3.550#61#1,72%#59#34,5%#2#3,39%#60,58 €#-#0#7#11#4#2,34%#0#0%#38,30 €#-#0#0#3#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=scooter%20kinder%2010%20jahre&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B07W5VSTH4#B099XCQ56G#B08LHBKG6Y#B097CZJHBM#B077SJXFTV#B08LHFW932#B09MW8T4QJ#B08FBQ6P53#B0BGJCV9MC#B083TSF2F8
B08LHFW932#kinder roller ab 10 jahren#33#183#3.473#96#2,76%#55#30,05%#1#1,82%#66,54 €#-#0#4#7#5#2,73%#0#0%#76,49 €#-#0#2#1#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=kinder%20roller%20ab%2010%20jahren&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B08YNYSTQX#B08LHFW932#B09MW8T4QJ#B08BRF2B3Z#B0BGJCP57R#B01DBTYH2I#B0B3XLT1D4#B077F16JKM#B09L4TJ5SR#B08BFNGH3K
B08LHFW932#spring roller kinder#34#18#374#15#4,01%#7#38,89%#3#42,86%#68,90 €#-#0#0#1#2#11,11%#0#0%#29,99 €#-#0#0#1#1#5,56%#0#0%#68,90 €#-#0#0#1#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=spring%20roller%20kinder&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B0751FNR26#B07H1LH7C6#B09KM1SHRH#B097CZJHBM#B0BGJCP57R#B098RCN6BP#B08LHFW932#B0899ZLF9D#B08PDJJM7S#B00CS3JOJA
B08LHFW932#stant rola#35#80#1.606#47#2,93%#28#35%#2#7,14%#69,00 €#-#0#0#6#3#3,75%#0#0%#69,00 €#-#0#0#1#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stant%20rola&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B0751FNR26#B097Q36RGV#B097CZJHBM#B08LHCY28L#B098RCJVWD#B00CS3K4K8#B07H1LH7C6#B07WLNCYV8#B08LHFW932#B07XMFB842
B08LHFW932#stunt scooter abec 9#36#84#1.696#44#2,59%#38#45,24%#2#5,26%#75,99 €#-#0#4#7#1#1,19%#0#0%#44,95 €#-#0#0#0#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stunt%20scooter%20abec%209&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B0751FNR26#B0789FRLT7#B08R42VW1B#B09K7T2ZN8#B097N51GTJ#B08LHBWFJ4#B091M7RFH1#B08LHFW932#B098RCJVWD#B0B3HBTKG6
B08LHFW932#stunt scooter ab 7 jahre#37#117#2.349#42#1,79%#56#47,86%#2#3,57%#70,99 €#-#0#5#10#7#5,98%#0#0%#69,49 €#-#0#0#0#3#2,56%#0#0%#80,00 €#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=stunt%20scooter%20ab%207%20jahre&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B0751FNR26#B088H43P2D#B088FTSKK6#B07K8YWWQK#B08CMVTH5Q#B08BR2726L#B08DSF2T52#B08LHDRFPR#B078CK7BZ7#B09QG5SDHN
B08LHFW932#standrollerr#38#141#3.171#32#1,01%#29#20,57%#2#6,9%#99,90 €#-#0#5#3#9#6,38%#0#0%#109,80 €#-#0#0#0#0#0%#0#-#-#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=standrollerr&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B00RCMMHCS#B07GX4ZB7Q#B098LN2KDZ#B098RCF5S6#B09K7T2ZN8#B08C2X89H6#B07WXK75RH#B097Q36RGV#B087J8VJL4#B08R7TMV7B
B08LHFW932#cityroller kinder ab 6 jahre#39#3.505#70.262#30#0,04%#1.251#35,69%#2#0,16%#54,38 €#-#2#118#145#172#4,91%#0#0%#49,99 €#-#0#19#26#22#0,63%#0#0%#49,70 €#-#0#3#4#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=cityroller%20kinder%20ab%206%20jahre&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B07G1975ZJ#B01DBTYH2I#B09XX7B7S5#B07S24HM1R#B08YNYSTQX#B0B1869MDV#B00CSSGMPE#B08KQBYDV6#B08FFTNRYG#B08KQB62F2
B08LHFW932#sport roller#40#230#5.397#65#1,2%#72#31,3%#1#1,39%#19,90 €#-#6#39#8#10#4,35%#0#0%#19,90 €#-#0#6#0#2#0,87%#0#0%#16,99 €#-#0#1#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=sport%20roller&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B08F4FCQ8X#B09DQ1FYSM#B078CK7BZ7#B07X7DVJ5Z#B081Z7BBMB#B09K7R8TM7#B09GK66VY5#B08DD5M9KX#B08DNQT1Q8#B083TSF2F8
B08LHFW932#roller ab 10 jahre jungen#41#133#2.619#64#2,44%#47#35,34%#1#2,13%#62,63 €#-#0#6#7#6#4,51%#0#0%#52,90 €#-#0#0#1#1#0,75%#0#0%#29,99 €#-#0#0#0#/brand-analytics/dashboard/query-detail?view-id=query-detail-asin-view&asin=B08LHFW932&search-term-freeform=roller%20ab%2010%20jahre%20jungen&reporting-range=monthly&monthly-year=2023&2023-month=2023-03-31&country-id=de B07G1975ZJ#B000YD02MO#B08YNYSTQX#B09MW8T4QJ#B0789JX5QK#B08LHFHYPR#B09Y5QVB88#B08PDH4ZWT#B07HKFSBPY#B087JHMR7T
